campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue
CAMP-03197,2024-06-01,display,Expanded web-enabled data-warehouse Display FR,France,returning,154867,222,6,528.74,745.23
CAMP-03837,2025-06-15,display,Public-key composite protocol Display SP,Spain,returning,41226,111,1,1047.72,133.88
CAMP-02590,2025-03-31,social,Synchronized 24/7 projection Social SP,Spain,vip,16584,740,16,1195.85,1586.11
CAMP-03989,2026-01-25,display,Reactive dedicated parallelism Display IT,Italy,returning,40592,63,1,1202.38,108.16
CAMP-00020,2026-02-25,social,Enterprise-wide scalable interface Social FR,France,returning,32585,1189,4,1349.26,382.19
CAMP-01478,2025-02-08,search,Ergonomic value-added capacity Search FR,France,vip,8104,606,10,1134.39,1484.4
CAMP-01607,2025-10-04,search,Customizable logistical structure Search IT,Italy,new,128117,10102,229,647.7,22210.72
CAMP-02659,2024-11-08,social,Enhanced systemic projection Social FR,France,returning,11530,416,10,1253.42,814.17
CAMP-00219,2025-02-06,display,Open-source client-driven capability Display IT,Italy,vip,53918,116,2,732.91,296.0
CAMP-01879,2026-02-07,social,Re-contextualized exuding collaboration Social NE,Netherlands,vip,13809,667,17,2086.01,1479.25
CAMP-00439,2025-11-10,search,Innovative intangible paradigm Search GE,Germany,vip,37523,2099,78,805.99,6320.23
CAMP-01159,2024-06-15,search,Balanced next generation process improvement Search IT,Italy,vip,37242,3596,146,1660.66,13018.97
CAMP-01615,2024-12-12,search,Customer-focused analyzing task-force Search SP,Spain,vip,65111,7383,223,,19605.58
CAMP-04784,2024-08-28,email,Realigned content-based benchmark Email GE,Germany,new,8740,1044,37,502.18,3062.44
CAMP-03502,2025-02-03,social,Open-source even-keeled interface Social GE,Germany,new,10224,188,6,331.57,804.88
CAMP-01182,2024-09-28,social,Business-focused mission-critical info-mediaries Social FR,France,vip,18320,630,12,1180.44,1603.57
CAMP-04698,2025-04-02,email,Ergonomic zero-defect implementation Email NE,,returning,15650,2639,116,1424.0,15847.31
CAMP-04002,2025-05-02,display,Switchable disintermediate approach Display FR,France,new,27070,47,1,447.28,117.39
CAMP-02819,2024-07-01,social,Organized explicit Local Area Network Social IT,Italy,vip,8749,130,3,570.95,261.67
CAMP-00803,2024-08-24,social,Function-based client-server complexity Social NE,Netherlands,new,5028,236,5,975.32,451.51
CAMP-03059,2025-05-23,display,User-friendly real-time Graphic Interface Display IT,Italy,returning,73201,189,6,372.24,743.51
CAMP-03575,2026-03-31,search,User-friendly holistic forecast Search GE,Germany,vip,42595,2543,62,982.54,6244.57
CAMP-03797,2025-07-15,search,Focused high-level success Search GE,Germany,vip,29428,3395,17,2147.44,2196.48
CAMP-02466,2026-05-14,display,Synchronized demand-driven infrastructure Display IT,Italy,new,34298,88,2,1410.37,253.9
CAMP-00583,2024-10-02,search,Virtual mobile application Search GE,Germany,new,33645,1257,36,665.25,3652.29
CAMP-00204,2025-12-12,display,Decentralized actuating Graphic Interface Display SP,Spain,new,48908,111,3,778.52,262.04
CAMP-04114,2025-08-28,social,Implemented didactic intranet Social IT,Italy,new,25968,1487,23,1304.01,2565.91
CAMP-03485,2024-07-28,social,Ergonomic 24hour open system Social GE,Germany,vip,40287,1206,39,818.34,5775.9
CAMP-02293,2025-09-03,social,Adaptive mobile productivity Social IT,Italy,vip,8757,410,5,1986.92,403.22
CAMP-02223,2026-01-14,search,Monitored clear-thinking firmware Search FR,France,returning,109357,14387,506,314.0,69215.85
CAMP-03476,2025-12-24,search,Assimilated next generation projection Search SP,Spain,new,34177,2414,112,1640.78,15309.97
CAMP-02329,2026-01-01,email,Implemented solution-oriented product Email SP,Spain,returning,18306,2712,94,2999.93,10600.93
CAMP-04628,2025-02-01,email,Virtual national protocol Email SP,Spain,vip,18707,4151,154,429.24,16957.49
CAMP-03429,2025-03-21,display,Cross-group needs-based capability Display FR,France,new,88711,228,3,1321.19,437.86
CAMP-01996,2025-09-16,social,Diverse optimal knowledge user Social IT,Italy,vip,11746,368,9,585.32,1115.76
CAMP-03404,2024-10-04,email,Quality-focused optimal Graphical User Interface Email IT,Italy,new,36070,7528,235,1390.04,34963.93
CAMP-03419,2024-06-29,social,Customizable multimedia intranet Social SP,Spain,vip,8995,427,6,1221.94,589.06
CAMP-00518,2024-07-28,search,Multi-layered even-keeled neural-net Search FR,France,returning,44429,3153,149,595.29,14634.27
CAMP-02504,2025-06-03,search,Seamless asymmetric attitude Search IT,Italy,returning,15154,1648,52,1199.43,4955.52
CAMP-01376,2024-06-28,display,Configurable foreground portal Display GE,Germany,new,89418,170,5,1572.72,726.04
CAMP-02058,2024-12-30,search,Seamless leadingedge utilization Search NE,Netherlands,returning,51240,5321,147,,17848.27
CAMP-00669,2024-09-15,search,Streamlined high-level open architecture Search GE,Germany,new,65414,8030,107,800.58,14316.67
CAMP-02465,2024-10-15,email,Devolved cohesive customer loyalty Email GE,Germany,returning,12751,763,25,1438.51,2146.98
CAMP-01979,2026-03-20,social,Devolved hybrid intranet Social FR,France,vip,13990,839,22,2425.09,1950.78
CAMP-04962,2026-03-09,display,Multi-tiered foreground attitude Display IT,Italy,new,18496,34,0,587.41,0.0
CAMP-00997,2024-10-05,display,Implemented hybrid time-frame Display SP,Spain,returning,329118,597,22,742.19,2509.18
CAMP-02474,2024-08-14,search,Front-line national collaboration Search IT,Italy,vip,35372,2442,99,1220.23,14037.84
CAMP-02802,2024-07-04,display,Vision-oriented zero-defect initiative Display SP,Spain,vip,67052,117,3,1145.98,288.58
CAMP-03556,2024-11-06,email,Digitized next generation focus group Email SP,Spain,returning,32066,4693,159,1271.18,16139.75
CAMP-04430,2026-01-26,email,Enterprise-wide scalable model Email GE,Germany,vip,16019,4139,128,1020.76,17054.84
CAMP-03411,2026-03-25,social,Re-contextualized client-server utilization Social NE,Netherlands,returning,38689,1552,53,904.2,4436.53
CAMP-03461,2025-05-28,display,Quality-focused even-keeled data-warehouse Display FR,France,vip,22143,47,2,894.62,199.45
CAMP-04639,2026-02-19,display,Total fresh-thinking concept Display NE,Netherlands,returning,8078,17,0,2350.74,0.0
CAMP-00760,2025-10-11,social,Face-to-face contextually-based algorithm Social IT,Italy,vip,26712,871,25,1345.33,3159.05
CAMP-04233,2024-10-05,display,Enhanced composite info-mediaries Display IT,Italy,returning,18241,24,0,1407.15,0.0
CAMP-01398,2025-08-04,display,Automated asymmetric approach Display FR,France,new,62801,165,6,1267.24,487.57
CAMP-04968,2024-07-19,email,Polarized static budgetary management Email SP,Spain,vip,10301,1476,54,813.75,5051.5
CAMP-02253,2025-03-03,search,Self-enabling interactive benchmark Search FR,France,new,18704,1761,46,968.46,5794.97
CAMP-02396,2025-09-25,search,Universal fault-tolerant methodology Search GE,Germany,vip,21869,2049,78,2871.12,7247.56
CAMP-04634,2025-02-22,display,Future-proofed needs-based capacity Display FR,France,vip,36263,47,1,1844.12,99.35
CAMP-00215,2024-10-18,search,Focused exuding system engine Search SP,,new,24672,2905,51,455.49,7605.91
CAMP-03399,2026-02-06,social,Public-key 3rdgeneration strategy Social FR,France,new,15935,557,15,636.24,2044.85
CAMP-01118,2025-07-14,social,Re-contextualized upward-trending architecture Social IT,Italy,new,8604,313,7,1124.47,614.17
CAMP-00694,2026-05-12,display,Diverse demand-driven portal Display NE,Netherlands,returning,58629,84,0,1781.76,0.0
CAMP-01579,2025-09-03,search,Diverse bi-directional infrastructure Search FR,France,returning,20174,936,7,1076.56,678.53
CAMP-02672,2024-09-02,email,Virtual user-facing strategy Email SP,Spain,new,33733,7411,237,1571.9,35057.17
CAMP-02500,2024-05-27,search,Mandatory solution-oriented knowledge user Search IT,Italy,returning,17681,1171,19,1563.57,1626.29
CAMP-01030,2026-02-25,email,Synchronized zero-defect project Email SP,,returning,62559,15312,266,1758.49,28068.23
CAMP-01823,2025-02-17,display,Stand-alone zero administration projection Display FR,France,returning,73485,170,6,875.41,801.98
CAMP-01943,2025-01-13,email,Adaptive stable middleware Email SP,Spain,returning,35863,5855,142,1850.15,14736.76
CAMP-02582,2025-01-23,display,Organic foreground implementation Display IT,Italy,returning,61609,131,3,1157.91,449.32
CAMP-04992,2024-09-22,email,Cross-group 24/7 protocol Email GE,Germany,vip,4373,999,42,955.14,4089.44
CAMP-00197,2026-02-12,email,Enterprise-wide needs-based service-desk Email IT,Italy,returning,5563,1435,41,2143.89,6058.72
CAMP-03933,2026-04-08,search,Customizable demand-driven structure Search NE,Netherlands,returning,13857,1249,30,3746.55,3702.43
CAMP-03909,2024-07-16,search,Managed demand-driven task-force Search SP,Spain,new,110130,7005,230,1416.49,18950.56
CAMP-01925,2024-06-30,social,Versatile web-enabled strategy Social NE,Netherlands,vip,33889,674,14,2999.86,1322.02
CAMP-00880,2025-07-17,social,Synergized holistic secured line Social NE,Netherlands,returning,53735,3619,66,896.73,9795.85
CAMP-03110,2026-03-06,display,Sharable leadingedge application Display IT,Italy,new,53753,107,2,1844.18,286.23
CAMP-03694,2024-11-05,search,Integrated global customer loyalty Search FR,France,new,179115,11431,159,540.5,17523.66
CAMP-04974,2025-12-10,display,Monitored system-worthy standardization Display FR,France,returning,23825,54,1,648.1,107.91
CAMP-01748,2025-01-04,social,Universal incremental benchmark Social FR,France,vip,12744,594,22,1799.22,2168.94
CAMP-00888,2026-04-16,social,Customer-focused fresh-thinking service-desk Social SP,Spain,vip,10232,476,10,519.18,1426.89
CAMP-04155,2024-07-29,email,Intuitive directional capacity Email SP,Spain,vip,32948,4521,138,395.81,16377.82
CAMP-00069,2025-11-23,email,Monitored solution-oriented open system Email GE,Germany,new,30051,6693,242,1598.8,20905.03
CAMP-02729,2024-08-11,social,Front-line client-driven challenge Social IT,Italy,vip,7084,394,5,1755.61,749.7
CAMP-02101,2025-02-18,email,Right-sized analyzing policy Email NE,Netherlands,returning,2390,303,8,2862.57,1020.83
CAMP-00569,2025-10-11,search,Multi-lateral cohesive application Search GE,Germany,vip,37601,3511,16,917.85,1452.13
CAMP-02026,2026-02-08,social,Compatible 4thgeneration moratorium Social IT,Italy,new,12270,542,24,1098.26,2172.26
CAMP-00097,2025-06-05,email,Self-enabling fresh-thinking groupware Email GE,Germany,returning,8186,1568,45,960.47,6139.53
CAMP-01042,2025-04-20,search,Multi-channeled web-enabled Internet solution Search SP,Spain,new,31638,1498,30,666.35,3755.0
CAMP-01455,2025-12-30,search,Cross-platform multi-state capacity Search GE,Germany,new,46948,4885,222,,27846.71
CAMP-00140,2024-06-22,social,Visionary contextually-based success Social IT,Italy,returning,35313,285,2,520.93,238.35
CAMP-02314,2024-09-03,email,Sharable 4thgeneration moderator Email IT,,new,22175,3306,58,1396.3,6840.66
CAMP-02654,2026-04-14,search,Multi-lateral reciprocal capability Search NE,Netherlands,returning,48806,4270,68,560.18,7901.15
CAMP-01261,2025-06-29,search,Optional system-worthy solution Search IT,Italy,new,37777,3677,96,4595.26,8309.38
CAMP-01840,2026-03-25,search,Front-line incremental capability Search SP,,returning,65270,4417,126,319.82,18380.86
CAMP-03929,2025-05-12,email,Streamlined bottom-line collaboration Email SP,Spain,new,13043,2289,25,2730.3,2493.97
CAMP-01352,2026-01-29,display,Multi-layered next generation success Display FR,France,new,68780,144,2,3203.37,280.38
CAMP-01967,2025-07-25,social,Profound 24hour function Social FR,France,new,6764,277,12,386.2,1191.58
CAMP-03796,2024-08-11,search,De-engineered asymmetric definition Search GE,Germany,returning,11520,1027,34,1052.37,4166.5
CAMP-04027,2025-01-03,display,Fully-configurable global strategy Display IT,Italy,new,113689,141,2,686.66,228.34
CAMP-01026,2026-04-05,email,User-friendly neutral flexibility Email GE,Germany,returning,6023,1202,43,1861.74,3699.27
CAMP-00464,2024-06-13,display,Synchronized interactive encryption Display IT,Italy,vip,44267,92,2,1560.31,210.0
CAMP-02375,2025-03-30,search,Face-to-face fresh-thinking core Search NE,Netherlands,vip,42081,3982,110,893.18,11835.11
CAMP-01273,2025-03-01,email,Streamlined attitude-oriented product Email NE,Netherlands,new,11557,1436,54,663.69,5310.49
CAMP-03938,2026-03-20,search,Synchronized tangible data-warehouse Search SP,Spain,new,15114,1410,23,679.08,2827.53
CAMP-00595,2026-02-01,social,Universal zero administration data-warehouse Social NE,Netherlands,returning,17783,645,13,644.19,1040.59
CAMP-02216,2025-07-27,display,Stand-alone bi-directional projection Display IT,Italy,returning,16410,37,1,1722.59,135.74
CAMP-04918,2026-03-14,search,Proactive client-server archive Search FR,France,vip,34768,1044,23,484.28,2473.24
CAMP-00626,2025-03-13,social,Mandatory explicit instruction set Social SP,,vip,3619,189,6,1422.3,680.49
CAMP-00451,2026-04-01,search,Adaptive optimizing installation Search FR,France,new,18983,945,26,1450.72,2935.38
CAMP-01551,2026-01-24,display,Profound zero administration knowledge user Display GE,Germany,returning,10817,25,1,5856.6,144.7
CAMP-01413,2026-02-26,display,Distributed analyzing core Display SP,Spain,new,15100,37,1,1331.98,109.27
CAMP-01872,2026-03-30,social,Sharable client-driven moderator Social SP,Spain,new,20133,1149,21,1965.74,2387.71
CAMP-04486,2025-03-17,search,Assimilated secondary adapter Search GE,Germany,returning,9581,1052,35,537.66,4707.56
CAMP-02471,2026-01-29,search,Triple-buffered exuding secured line Search NE,Netherlands,vip,26635,1972,52,1296.66,6327.16
CAMP-01336,2026-01-01,social,Stand-alone dynamic data-warehouse Social IT,Italy,new,4954,98,2,595.91,227.33
CAMP-03847,2024-08-04,search,Fully-configurable web-enabled installation Search SP,Spain,vip,43995,4684,22,1473.02,3019.87
CAMP-04407,2026-04-09,search,Compatible client-driven time-frame Search GE,Germany,returning,45098,2351,95,1179.6,9929.52
CAMP-04026,2025-08-23,social,Multi-lateral reciprocal concept Social FR,France,returning,16621,810,27,1301.94,3263.31
CAMP-02985,2025-11-26,social,Assimilated maximized focus group Social FR,France,returning,8696,312,13,559.31,1245.12
CAMP-04081,2024-06-21,email,Mandatory human-resource neural-net Email SP,Spain,vip,13395,2587,78,848.72,10992.13
CAMP-03300,2024-05-21,display,Exclusive client-server artificial intelligence Display GE,Germany,returning,18977,37,1,601.0,146.73
CAMP-04729,2024-09-05,display,Profit-focused dedicated workforce Display GE,Germany,returning,18033,50,2,712.54,269.21
CAMP-01000,2025-05-21,search,De-engineered web-enabled capability Search NE,,vip,33544,2986,63,674.12,7058.74
CAMP-01537,2025-11-06,search,User-friendly optimizing core Search SP,Spain,returning,42919,3493,91,348.79,11573.39
CAMP-02019,2025-05-04,social,User-friendly analyzing knowledgebase Social SP,Spain,returning,13191,574,20,915.0,2287.5
CAMP-00193,2024-09-27,display,De-engineered mission-critical open system Display FR,France,returning,23291,72,1,293.16,91.45
CAMP-03817,2025-09-30,search,Phased encompassing database Search IT,Italy,vip,20444,1333,54,1198.61,6251.92
CAMP-04224,2024-12-06,social,Cross-platform stable matrices Social GE,Germany,new,48779,1420,56,885.81,6433.54
CAMP-01375,2025-08-17,email,Cross-platform zero tolerance projection Email FR,France,vip,7700,1470,54,1953.74,6549.18
CAMP-04275,2025-03-01,display,Extended reciprocal project Display GE,Germany,new,65406,131,4,1584.26,442.07
CAMP-04480,2025-12-20,display,Sharable upward-trending benchmark Display IT,Italy,new,52478,136,4,315.54,590.36
CAMP-04969,2025-01-06,display,Switchable directional open architecture Display NE,Netherlands,vip,56470,132,1,1092.26,95.88
CAMP-02606,2026-02-19,social,Enterprise-wide needs-based task-force Social IT,Italy,vip,16884,723,19,1069.95,2689.5
CAMP-03689,2024-11-19,display,Fully-configurable non-volatile methodology Display IT,Italy,vip,63939,100,2,1028.36,198.26
CAMP-02842,2026-03-14,social,Function-based eco-centric focus group Social GE,Germany,vip,24476,774,30,633.7,3681.54
CAMP-03865,2024-11-13,display,Switchable 6thgeneration groupware Display IT,Italy,new,33686,75,1,2036.64,98.64
CAMP-04237,2025-11-07,display,Synchronized multi-state capacity Display GE,Germany,returning,24376,63,0,541.23,0.0
CAMP-03856,2025-07-21,email,Virtual 24hour moderator Email IT,Italy,new,19994,5554,142,1015.62,15029.21
CAMP-02715,2025-04-02,search,Inverse eco-centric database Search SP,Spain,vip,82120,7623,307,877.75,28061.07
CAMP-03754,2025-12-17,search,Networked analyzing software Search SP,Spain,new,23819,2541,79,1231.55,6728.79
CAMP-02246,2024-11-02,email,Profound web-enabled definition Email FR,France,new,12926,3341,114,573.29,9803.6
CAMP-01659,2026-03-15,email,Integrated demand-driven encryption Email SP,Spain,new,9032,1401,56,873.04,7725.42
CAMP-02562,2026-03-12,email,Networked homogeneous utilization Email GE,Germany,new,22687,3194,121,635.77,11813.66
CAMP-04967,2025-01-09,display,Switchable even-keeled collaboration Display NE,Netherlands,new,16669,44,1,1158.91,116.64
